shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id,company_rating,company_location,total_fleet_count,iata_approved
Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,0.0,False,False,2430.0,27972,65518,87.0,9.0,9.0,9.0,9.0,10.0,8.0,14,0.43,27972,0.94,Brazil,27.0,False
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1780.0,20120,74115,88.0,9.0,9.0,10.0,10.0,10.0,9.0,196,4.43,20120,1.0,Wallis and Futuna,10.0,False
Rwanda,Type V2,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,1975.0,45590,21700,94.0,10.0,9.0,10.0,10.0,9.0,9.0,33,0.84,45590,1.0,Turkmenistan,2.0,True
Rwanda,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,2872.0,37646,59682,84.0,8.0,9.0,8.0,9.0,10.0,9.0,16,0.49,37646,1.0,Estonia,60.0,False
Rwanda,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,2872.0,37646,63788,65.0,7.0,8.0,7.0,6.0,8.0,7.0,11,0.3,37646,1.0,Estonia,60.0,False
Rwanda,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,2872.0,37646,18369,84.0,8.0,9.0,9.0,9.0,9.0,9.0,11,0.29,37646,1.0,Estonia,60.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1078.0,40075,48086,96.0,10.0,10.0,10.0,10.0,9.0,10.0,53,1.21,40075,0.93,Denmark,2.0,True
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1507.0,48455,55922,89.0,9.0,9.0,9.0,10.0,10.0,8.0,36,0.83,48455,0.89,Uzbekistan,20.0,True
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,0.0,False,False,1572.0,48455,51626,96.0,10.0,9.0,9.0,10.0,9.0,9.0,23,0.52,48455,0.89,Uzbekistan,20.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2950.0,41288,71004,98.0,10.0,10.0,10.0,10.0,10.0,9.0,85,1.97,41288,1.0,Nicaragua,3.0,False
Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1325.0,27489,29105,99.0,10.0,10.0,10.0,10.0,10.0,10.0,124,2.87,27489,1.0,Canada,2.0,True
Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,8,strict,0.0,False,False,5940.0,5263,37049,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.3,5263,0.92,Sao Tome and Principe,1.0,True
Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,2326.0,19614,19982,100.0,10.0,10.0,9.0,9.0,10.0,9.0,2,0.05,19614,1.0,Tonga,5.0,True
Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1715.0,30785,43316,97.0,10.0,9.0,10.0,10.0,10.0,10.0,95,2.17,30785,1.0,Jersey,1.0,True
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1520.0,25056,67491,94.0,10.0,10.0,10.0,10.0,10.0,10.0,57,1.31,25056,1.0,Gibraltar,1.0,True
Wallis and Futuna,Type Z6,Plasma,ThetaBase Services,0.0,2,strict,1.0,False,False,2040.0,2019,57426,94.0,10.0,10.0,10.0,10.0,10.0,9.0,35,0.79,2019,1.0,Malta,7.0,False
Indonesia,Type V5,Plasma,ThetaBase Services,2.0,5,strict,4.0,False,False,2820.0,22806,35094,97.0,10.0,10.0,10.0,10.0,10.0,10.0,49,1.16,22806,1.0,Faroe Islands,1.0,False
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1325.0,44626,43253,97.0,10.0,9.0,10.0,10.0,9.0,10.0,39,1.02,44626,0.9,Niue,1.0,True
Malta,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,2.0,False,False,1650.0,22229,5645,98.0,10.0,10.0,10.0,10.0,10.0,10.0,45,1.19,22229,1.0,Afghanistan,3.0,True
Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1897.0,2019,52473,93.0,9.0,10.0,10.0,10.0,10.0,9.0,18,0.79,2019,1.0,Malta,7.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,True,False,2027.0,4576,29421,99.0,10.0,10.0,10.0,10.0,10.0,10.0,20,0.46,4576,1.0,French Guiana,1.0,True
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1455.0,48455,5875,82.0,9.0,9.0,9.0,10.0,8.0,9.0,11,0.25,48455,0.89,Uzbekistan,20.0,True
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,0.0,False,False,1455.0,47643,921,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.31,47643,1.0,Holy See (Vatican City State),1.0,False
Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,2144.0,31074,10463,98.0,10.0,9.0,10.0,10.0,10.0,10.0,74,1.69,31074,1.0,Malta,4.0,True
Micronesia,Type O3,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1650.0,3223,47223,100.0,10.0,10.0,10.0,10.0,10.0,10.0,39,0.99,3223,1.0,Kenya,1.0,True
Faroe Islands,Type F5,Plasma,ThetaBase Services,2.0,6,moderate,4.0,False,False,2820.0,34099,38648,94.0,10.0,9.0,10.0,10.0,9.0,9.0,13,0.43,34099,1.0,Micronesia,1.0,True
Barbados,Type O3,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,False,False,1234.0,6959,28508,89.0,9.0,9.0,10.0,9.0,10.0,9.0,55,1.27,6959,0.95,Slovakia (Slovak Republic),20.0,True
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1260.0,25288,70030,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03,25288,0.5,Tanzania,1.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1780.0,46654,36755,99.0,10.0,10.0,10.0,10.0,10.0,10.0,38,0.88,46654,1.0,Tunisia,1.0,True
Nicaragua,Type F5,Plasma,ThetaBase Services,5.0,10,strict,10.0,False,False,3964.0,1726,25126,100.0,10.0,9.0,10.0,10.0,8.0,10.0,2,0.05,1726,0.93,Isle of Man,9.0,True
Pakistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1533.0,39857,59375,100.0,10.0,10.0,10.0,10.0,10.0,10.0,72,1.73,39857,1.0,Cocos (Keeling) Islands,1.0,True
Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1520.0,32063,49630,96.0,10.0,10.0,10.0,10.0,9.0,9.0,36,0.84,32063,1.0,Niue,2.0,True
Indonesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2300.0,22522,62123,89.0,10.0,9.0,10.0,10.0,9.0,9.0,14,0.34,22522,1.0,France,3.0,True
Malta,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,2.0,False,False,1520.0,40626,2337,94.0,10.0,10.0,10.0,10.0,9.0,10.0,129,2.94,40626,0.93,United Kingdom,5.0,True
Wallis and Futuna,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,2001.0,2019,15097,93.0,9.0,10.0,10.0,10.0,10.0,9.0,29,0.69,2019,1.0,Malta,7.0,False
Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,1494.0,16198,28462,84.0,9.0,8.0,9.0,9.0,8.0,8.0,5,0.13,16198,0.0,Sao Tome and Principe,1.0,True
Costa Rica,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,2430.0,34335,58032,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04,34335,1.0,Jersey,2.0,True
Barbados,Type F5,Plasma,ThetaBase Services,3.0,7,strict,3.0,False,False,4770.0,19943,54495,60.0,5.0,5.0,10.0,6.0,4.0,6.0,2,0.05,19943,0.63,Isle of Man,34.0,False
Pakistan,Type F5,Quantum,ThetaBase Services,1.0,3,moderate,2.0,False,False,1520.0,44627,75315,100.0,10.0,10.0,10.0,10.0,10.0,10.0,73,2.41,44627,1.0,Cocos (Keeling) Islands,1.0,False
Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1195.0,49189,7279,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.0,49189,1.0,Turks and Caicos Islands,3.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,0.0,False,False,2690.0,11749,63706,96.0,10.0,10.0,10.0,10.0,10.0,9.0,45,1.06,11749,1.0,Isle of Man,1.0,True
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,2027.0,17818,22000,97.0,10.0,10.0,10.0,10.0,10.0,9.0,78,1.8,17818,1.0,Montserrat,2.0,True
Malta,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1455.0,40626,69860,95.0,10.0,10.0,10.0,10.0,9.0,10.0,110,2.58,40626,0.93,United Kingdom,5.0,True
Kiribati,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1845.0,25197,75482,88.0,9.0,10.0,9.0,9.0,8.0,9.0,15,0.37,25197,1.0,Nicaragua,4.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1377.0,48455,7854,93.0,9.0,9.0,10.0,10.0,9.0,9.0,11,0.26,48455,0.89,Uzbekistan,20.0,True
Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1195.0,33605,14150,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0.18,33605,1.0,Zimbabwe,1.0,True
Nicaragua,Type F5,Plasma,ThetaBase Services,3.0,7,strict,5.0,False,False,4770.0,44982,75900,95.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.29,44982,0.5,Isle of Man,2.0,True
Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1520.0,16260,72532,93.0,10.0,9.0,10.0,10.0,10.0,9.0,28,0.65,16260,1.0,United Kingdom,4.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,3470.0,5771,13459,82.0,9.0,9.0,10.0,9.0,9.0,9.0,62,2.23,5771,0.98,Vietnam,8.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,True,False,2287.0,28828,50364,93.0,10.0,9.0,10.0,9.0,10.0,9.0,12,0.28,28828,1.0,Isle of Man,198.0,True
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,2118.0,24888,29724,95.0,10.0,9.0,10.0,10.0,9.0,9.0,6,0.14,24888,1.0,Estonia,1.0,True
Gambia,Type V2,Plasma,ThetaBase Services,2.0,6,moderate,4.0,False,False,2222.0,11997,10832,89.0,9.0,9.0,10.0,10.0,10.0,9.0,30,0.75,11997,1.0,Mauritania,2.0,True
Malta,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,True,False,3977.0,48366,58130,90.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.17,48366,1.0,Marshall Islands,1.0,False
Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,False,False,1520.0,16260,38651,97.0,10.0,9.0,10.0,10.0,10.0,10.0,29,0.67,16260,1.0,United Kingdom,4.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2417.0,28828,26643,94.0,10.0,9.0,10.0,9.0,9.0,9.0,31,0.73,28828,1.0,Isle of Man,198.0,True
Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1845.0,5227,20596,100.0,10.0,10.0,10.0,10.0,10.0,10.0,30,0.74,5227,1.0,Gambia,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,0.0,True,False,3145.0,48450,24163,97.0,10.0,10.0,10.0,10.0,10.0,9.0,93,2.19,48450,1.0,Cape Verde,2.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,2534.0,8442,37648,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.14,8442,1.0,Tunisia,2.0,True
Barbados,Type O3,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,False,False,1195.0,6959,20543,89.0,8.0,8.0,9.0,9.0,10.0,9.0,15,0.37,6959,0.95,Slovakia (Slovak Republic),20.0,True
Micronesia,Type V2,Plasma,ThetaBase Services,3.0,8,strict,4.0,False,False,4770.0,19943,36008,50.0,6.0,5.0,6.0,7.0,7.0,4.0,2,0.05,19943,0.63,Isle of Man,34.0,False
Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1260.0,3375,3331,93.0,9.0,9.0,9.0,10.0,9.0,9.0,9,0.21,3375,0.5,Uzbekistan,2.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2300.0,32029,35607,88.0,9.0,9.0,10.0,10.0,9.0,9.0,39,0.94,32029,1.0,Saint Helena,2.0,True
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,3,strict,1.0,True,False,1598.0,48334,75931,82.0,9.0,8.0,9.0,9.0,9.0,9.0,121,2.93,48334,1.0,Guinea,12.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,4,strict,2.0,True,False,1689.0,48334,50975,85.0,9.0,8.0,10.0,10.0,9.0,9.0,132,3.23,48334,1.0,Guinea,12.0,False
Niue,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,True,False,3470.0,14136,52015,98.0,10.0,10.0,10.0,10.0,9.0,9.0,8,0.2,14136,1.0,Guinea,1.0,False
Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1507.0,23170,44627,97.0,10.0,10.0,10.0,10.0,10.0,10.0,55,1.29,23170,1.0,Sao Tome and Principe,2.0,True
Indonesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2040.0,13138,54983,100.0,9.0,8.0,10.0,10.0,9.0,8.0,2,0.05,13138,1.0,Faroe Islands,2.0,True
Barbados,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,2.0,False,False,1910.0,6959,46510,80.0,9.0,8.0,8.0,8.0,8.0,7.0,2,0.05,6959,0.95,Slovakia (Slovak Republic),20.0,True
Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1780.0,4175,58681,99.0,10.0,10.0,10.0,10.0,10.0,10.0,46,1.1,4175,1.0,Gambia,2.0,True
Malta,Type V2,Plasma,ThetaBase Services,6.0,14,strict,9.0,True,False,4250.0,28398,59272,78.0,8.0,8.0,9.0,9.0,9.0,8.0,24,0.58,28398,1.0,El Salvador,7.0,True
Malta,Type V2,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1533.0,28398,59784,83.0,8.0,9.0,9.0,9.0,9.0,9.0,109,2.64,28398,1.0,El Salvador,7.0,True
Malta,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1416.0,28398,49424,74.0,8.0,8.0,9.0,9.0,9.0,8.0,80,1.94,28398,1.0,El Salvador,7.0,True
Malta,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1533.0,28398,16765,79.0,8.0,8.0,9.0,9.0,9.0,8.0,78,1.87,28398,1.0,El Salvador,7.0,True
Malta,Type V2,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1533.0,28398,2791,80.0,8.0,9.0,9.0,9.0,9.0,8.0,95,2.3,28398,1.0,El Salvador,7.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2105.0,4234,69333,99.0,10.0,9.0,10.0,10.0,10.0,10.0,26,0.99,4234,1.0,Malawi,1.0,True
Wallis and Futuna,Type X3,Plasma,ThetaBase Services,2.0,5,moderate,3.0,False,False,2560.0,16492,4596,99.0,10.0,10.0,10.0,10.0,10.0,9.0,53,1.24,16492,0.67,Marshall Islands,1.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2066.0,3165,53742,98.0,10.0,10.0,10.0,10.0,9.0,10.0,29,0.7,3165,1.0,Gibraltar,1.0,False
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1650.0,15080,73365,91.0,10.0,9.0,10.0,10.0,10.0,9.0,28,0.66,15080,1.0,Venezuela,3.0,False
Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1975.0,25766,36741,93.0,10.0,9.0,10.0,10.0,10.0,9.0,25,0.62,25766,0.75,Chile,1.0,True
Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,4250.0,24221,10776,99.0,10.0,10.0,10.0,10.0,10.0,10.0,46,1.08,24221,1.0,Guinea,1.0,True
El Salvador,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1455.0,25123,37748,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.12,25123,1.0,Papua New Guinea,1.0,True
Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1364.0,4907,72996,93.0,9.0,9.0,10.0,10.0,9.0,9.0,83,1.95,4907,1.0,Lebanon,2.0,True
Niue,Type V2,Quantum,ThetaBase Services,1.0,4,strict,3.0,True,False,1286.0,6700,19954,83.0,9.0,8.0,9.0,9.0,8.0,8.0,98,2.3,6700,1.0,Guinea,7.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2755.0,41288,40853,95.0,10.0,10.0,10.0,10.0,10.0,9.0,26,0.64,41288,1.0,Nicaragua,3.0,False
Niue,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1234.0,42526,49121,97.0,10.0,9.0,10.0,10.0,9.0,10.0,23,0.54,42526,1.0,Niue,1.0,True
Malta,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,False,False,2820.0,49049,70251,99.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.47,49049,0.5,Nauru,1.0,False
Costa Rica,Type V5,Plasma,ThetaBase Services,3.0,5,moderate,0.0,False,False,2495.0,18608,42667,99.0,10.0,10.0,10.0,10.0,9.0,10.0,48,1.26,18608,1.0,Jersey,4.0,True
Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1325.0,18608,16712,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04,18608,1.0,Jersey,4.0,True
Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,3,flexible,2.0,False,False,1845.0,18608,15550,97.0,10.0,10.0,10.0,10.0,9.0,10.0,93,2.35,18608,1.0,Jersey,4.0,True
Malta,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,True,False,1247.0,12542,25793,74.0,7.0,8.0,9.0,9.0,9.0,7.0,74,1.86,12542,0.98,Mauritania,19.0,True
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1910.0,16327,74901,100.0,9.0,10.0,10.0,10.0,9.0,10.0,3,0.07,16327,1.0,Russian Federation,1.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2690.0,39481,9962,100.0,10.0,10.0,10.0,10.0,10.0,10.0,19,0.45,39481,1.0,Uzbekistan,1.0,True
Indonesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2755.0,26083,14585,97.0,10.0,10.0,10.0,10.0,10.0,10.0,20,0.48,26083,1.0,Faroe Islands,2.0,True
Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1286.0,3160,10666,95.0,10.0,10.0,10.0,10.0,9.0,9.0,19,0.46,3160,0.9,Russian Federation,2.0,False
Rwanda,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,2872.0,37646,77094,90.0,9.0,9.0,9.0,8.0,9.0,8.0,9,0.22,37646,1.0,Estonia,60.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1650.0,35218,75880,100.0,9.0,10.0,10.0,10.0,9.0,10.0,6,1.73,35218,1.0,Turkmenistan,2.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2430.0,27972,5051,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.17,27972,0.94,Brazil,27.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,False,False,2625.0,45351,53573,92.0,9.0,9.0,10.0,9.0,10.0,9.0,43,1.01,45351,0.9,Liberia,3.0,False
Bosnia and Herzegovina,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1546.0,37584,7825,97.0,10.0,10.0,10.0,10.0,10.0,10.0,39,0.95,37584,1.0,Puerto Rico,1.0,False
Russian Federation,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,4.0,False,False,1598.0,33032,74193,91.0,9.0,9.0,10.0,10.0,10.0,9.0,32,0.76,33032,0.83,Russian Federation,1.0,False
Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1273.0,3160,8321,94.0,10.0,10.0,10.0,10.0,10.0,9.0,14,0.34,3160,0.9,Russian Federation,2.0,False
Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1364.0,12020,6523,97.0,10.0,10.0,10.0,10.0,9.0,10.0,55,1.54,12020,1.0,Congo,4.0,True
Nicaragua,Type V2,Plasma,ThetaBase Services,4.0,6,moderate,4.0,False,False,4250.0,39508,62436,98.0,10.0,9.0,10.0,10.0,10.0,10.0,9,0.31,39508,1.0,Jersey,1.0,True
Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,True,False,2170.0,3230,72952,98.0,10.0,10.0,10.0,10.0,9.0,10.0,53,1.28,3230,1.0,Turkmenistan,2.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2560.0,5917,34492,96.0,10.0,10.0,10.0,10.0,10.0,10.0,98,2.96,5917,1.0,Guinea,1.0,True
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1364.0,21482,1696,96.0,10.0,9.0,10.0,10.0,10.0,10.0,35,0.85,21482,1.0,Russian Federation,1.0,True
Niue,Type V2,Quantum,ThetaBase Services,1.0,4,strict,3.0,False,False,1273.0,6700,38847,85.0,9.0,9.0,9.0,9.0,8.0,9.0,80,1.89,6700,1.0,Guinea,7.0,False
Kiribati,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1650.0,25197,35019,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.03,25197,1.0,Nicaragua,4.0,False
Kiribati,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1845.0,25197,69375,87.0,10.0,10.0,8.0,9.0,9.0,9.0,3,0.07,25197,1.0,Nicaragua,4.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1650.0,34096,35237,87.0,9.0,9.0,9.0,9.0,9.0,9.0,44,1.06,34096,1.0,Andorra,10.0,False
Micronesia,Type V2,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,5420.0,18454,40148,97.0,10.0,10.0,10.0,10.0,10.0,9.0,115,2.72,18454,1.0,Nicaragua,5.0,True
United Kingdom,Type V5,Nuclear,ThetaBase Services,1.0,3,strict,2.0,False,False,1390.0,34096,21611,84.0,8.0,9.0,9.0,8.0,8.0,8.0,49,1.16,34096,1.0,Andorra,10.0,False
Kiribati,Type O3,Quantum,ThetaBase Services,1.0,5,flexible,3.0,False,False,2690.0,25197,47851,79.0,9.0,10.0,9.0,9.0,8.0,8.0,23,0.55,25197,1.0,Nicaragua,4.0,False
Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,True,False,3535.0,19958,37752,95.0,9.0,9.0,10.0,9.0,10.0,9.0,15,0.44,19958,1.0,Congo,40.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3.0,8,moderate,4.0,False,False,2690.0,38356,56119,95.0,9.0,10.0,10.0,10.0,10.0,9.0,8,0.21,38356,1.0,Anguilla,2.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,1.0,False,False,1845.0,10788,50083,80.0,8.0,8.0,10.0,10.0,8.0,8.0,1,0.02,10788,0.25,Lebanon,2.0,False
Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,False,False,1936.0,25698,46864,97.0,10.0,10.0,10.0,10.0,9.0,9.0,6,0.35,25698,1.0,Monaco,1.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1455.0,36726,45581,90.0,9.0,8.0,10.0,9.0,9.0,9.0,101,2.46,36726,0.94,Mexico,6.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1247.0,36726,1237,89.0,9.0,9.0,10.0,10.0,9.0,9.0,86,2.09,36726,0.94,Mexico,6.0,False
Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1455.0,32600,36982,100.0,10.0,6.0,10.0,10.0,10.0,10.0,2,2.0,32600,1.0,Lebanon,1.0,False
Niue,Type V2,Quantum,ThetaBase Services,1.0,5,strict,5.0,False,False,1273.0,6700,43284,83.0,9.0,9.0,9.0,9.0,8.0,9.0,99,2.35,6700,1.0,Guinea,7.0,False
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1377.0,14885,12268,98.0,10.0,10.0,10.0,10.0,10.0,10.0,65,1.59,14885,1.0,Tanzania,3.0,False
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,False,False,1286.0,14885,54919,99.0,10.0,10.0,10.0,10.0,9.0,10.0,39,0.96,14885,1.0,Tanzania,3.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1364.0,6061,20827,88.0,9.0,8.0,9.0,9.0,10.0,9.0,19,0.47,6061,0.0,Tonga,2.0,True
Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1780.0,1160,29912,90.0,9.0,8.0,10.0,10.0,10.0,9.0,16,0.38,1160,1.0,France,1.0,True
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1169.0,20807,14170,91.0,9.0,9.0,9.0,10.0,9.0,9.0,47,1.12,20807,1.0,Mauritania,2.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,False,False,1780.0,35743,67644,100.0,10.0,10.0,10.0,10.0,9.0,10.0,13,0.48,35743,1.0,Palestinian Territory,2.0,True
